timestamp,timestamp_16,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperatureserial_number,time_created,manufacturer,garmin_product,number,unkown_6,type,compressed_calibrated_accel_x,compressed_calibrated_accel_y,compressed_calibrated_accel_z
2019-11-28 21:52:02-06:00,,,,,,,,,,,,,,,,,,,"(537, 107, 477, 550, 611, 330, -562, -1343, -769, -1317, -1269, -299, -936, -1307, -1642, -1312, 710, -63, 525, 421, 297, 452, -998, -761, -785)","(-2053, -1026, -568, -135, -215, -450, -1911, -2684, -1993, -586, 129, 851, 774, -478, -977, -2574, -1929, -910, -477, -159, -355, -733, -2608, -3099, -1370)","(-473, -287, -170, -21, -160, -261, 70, -86, 1078, 95, 212, 482, 12, 226, -1154, -1245, -409, 26, -48, 85, -193, -586, 346, 688, 962)"
2019-11-28 21:52:03-06:00,,38.85528177022934,-94.79980498552322,4325.38592,5157.8,5157.8,12.564000000000002,12.564000000000002,,,,,,,,,,,,,
2019-11-28 21:52:03-06:00,,,,,,,,,,,,,,,,,,,"(-1643, -906, -347, -976, -1631, -1786, -630, 54, 202, 385, 291, 471, 449, -283, -1583, -392, -1325, -1271, -524, -643, -1282, -1548, -1337, 512, -51)","(-362, 518, 768, 728, -584, -1577, -3035, -1695, -881, -482, -53, -254, -311, -1250, -2910, -2326, -533, -193, 1020, 919, -49, -1203, -2316, -2211, -1024)","(-51, 90, 623, 49, 225, -1304, -927, -250, -365, -126, 144, -242, -441, -288, -178, 792, 123, 23, 515, 270, 186, -276, -1217, -389, -378)"
2019-11-28 21:52:04-06:00,,,,,,,,,,,,,,,,,,,"(396, 434, 365, 360, -450, -1315, -1353, -1163, -1390, -1010, -684, -1259, -1872, -1244, 351, -23, 358, 428, 389, 469, -303, -1644, -551, -1131, -1373)","(-627, 97, -173, -289, -1470, -2876, -3003, -411, 178, 1148, 570, -515, -1699, -2725, -1558, -931, -373, 31, -74, -383, -1345, -2822, -2078, -676, -113)","(-285, 82, -272, -477, -645, -10, 1169, 436, 138, 543, 269, -60, -966, -1538, -621, -414, -242, -30, -175, -445, -119, -252, 1135, 242, 127)"
2019-11-28 21:52:05-06:00,,38.855295265093446,-94.79986231774092,4325.39296,5157.6,5157.6,12.06,12.06,,,,,,,,,,,,,
2019-11-28 21:52:05-06:00,,,,,,,,,,,,,,,,,,,"(-479, -265, -537, -1402, -2555, -497, -341, 143, 458, 515, 316, 438, -149, -1526, -567, -1068, -1427, -739, -332, -949, -1334, -2026, -175, -367, 65)","(801, 775, 665, -204, -2005, -3430, -1430, -847, -359, 143, 91, -342, -1199, -2958, -2821, -966, -261, 968, 1069, 377, -531, -2433, -2858, -778, -823)","(171, 322, 168, 181, -1826, -1221, -146, -522, -135, 35, -134, -504, -561, 370, 990, 610, -15, -45, 282, 231, 7, -1721, -200, 341, -68)"
2019-11-28 21:52:06-06:00,,,,,,,,,,,,,,,,,,,"(262, 413, 438, 651, -1105, -690, -1042, -1870, -804, -436, -1094, -1184, -2001, -298, -222, 223, 410, 458, 360, 329, -164, -1719, -479, -1249, -1664)","(-214, 95, -469, -916, -3309, -2662, -861, -81, 1181, 777, 122, -881, -2618, -2793, -1363, -751, -397, -37, -82, -426, -1095, -3009, -2331, -724, -296)","(-213, 31, -15, -894, -65, 1796, 474, 19, 333, 268, 91, -143, -1244, -211, 19, -116, -152, 115, -81, -450, -184, 239, 1017, 780, 371)"
2019-11-28 21:52:07-06:00,,,,,,,,,,,,,,,,,,,"(-585, -318, -537, -1239, -1863, -1845, 187, 72, 504, 512, 281, 285, -160, -2050, -1081, -1507, -1567, -711, -198, -809, -1157, -2344, -529, -212, 54)","(809, 690, 421, -444, -1073, -2241, -2109, -903, -717, -243, -313, -533, -903, -2911, -2049, -755, -359, 900, 535, 194, -395, -1602, -2382, -1201, -714)","(-137, 220, 102, 122, -654, -1263, -295, -122, -47, 107, -170, -408, -348, -346, 1374, 261, 101, -26, 145, 46, -50, -1506, -1000, -104, -361)"
2019-11-28 21:52:08-06:00,,,,,,,,,,,,,,,,,,,"(466, 424, 462, 354, -1297, -1599, -1254, -1515, -757, -193, -548, -903, -1527, -1965, -347, 79, 193, 332, 218, 325, 204, -1511, -1422, -1364, -1527)","(-482, -199, -436, -743, -2688, -2212, -1249, -673, 374, 651, 624, -93, -777, -1482, -2114, -1093, -1017, -359, -79, -376, -627, -2662, -2722, -1266, -532)","(-212, 79, -266, -422, -56, 297, 676, 205, -48, 81, 159, 400, -309, -1080, -778, -215, -167, 165, -34, -255, -643, -240, 592, 1181, 587)"
2019-11-28 21:52:09-06:00,,,,,,,,,,,,,,,,,,,"(-559, -305, -842, -1108, -1987, 70, -67, 20, 251, 23, 258, 379, -539, -829, -291, -905, -1403, -675, -681, -1111, -1021, -1937, -115, 216, 343)","(877, 589, 415, -373, -1683, -2699, -1303, -905, -483, 37, 7, -428, -2108, -3318, -2300, -857, 12, 877, 555, -67, -769, -1624, -2389, -1323, -955)","(107, 156, 161, 117, -1091, -1194, -31, -518, -238, 82, -223, -581, -233, -124, 898, 179, -48, 414, 261, 85, 119, -1496, -637, 21, -289)"
2019-11-28 21:52:10-06:00,,38.85526064783335,-94.80000883340836,4325.410559999999,5157.8,5157.8,11.8224,11.8224,,,,,,,,,,,,,
2019-11-28 21:52:10-06:00,,,,,,,,,,,,,,,,,,,"(561, 283, 393, 291, -780, -373, -1465, -1778, -1361, -850, -507, -1198, -1135, -1405, 404, -17, 420, 427, 539, 514, 137, -1692, -188, -1039, -1449)","(-560, -231, -326, -564, -2181, -2905, -1692, -355, -36, 1312, 321, -983, -1400, -2648, -2072, -1043, -573, -53, -205, -468, -673, -3512, -1435, -998, -302)","(64, 41, -288, -380, -168, 54, 1362, 434, 0, 32, -10, 109, 157, -504, -74, 46, -34, 168, 100, -202, -398, -728, 1495, 804, 401)"
2019-11-28 21:52:11-06:00,,,,,,,,,,,,,,,,,,,"(-842, -376, -740, -1203, -1567, -719, 190, 351, 650, 713, 623, 403, -388, -807, -532, -1078, -1663, -722, -345, -1180, -1146, -1868, 299, -20, 610)","(870, 646, 163, -673, -1571, -2553, -1534, -1263, -561, -209, -117, -613, -1564, -3087, -2250, -1024, -242, 771, 980, 7, -526, -1557, -3169, -1140, -846)","(305, 368, 160, -70, -1013, -1169, -105, 104, 91, 199, -198, -490, 74, -470, 1419, 172, 335, 455, 100, 293, 83, -1922, -887, -454, -539)"
2019-11-28 21:52:20-06:00,,38.85523784905672,-94.80006490834057,4325.4176,5157.4,5157.4,12.0924,12.0924,,,,,,,,,,,,,
2019-11-28 22:30:34-06:00,,,,,,,,,,,,,,,,,,,,,
2019-11-28 22:30:34-06:00,,,,,,,,,,,,,,garmin,9999,,,,,,
2019-11-28 22:30:34-06:00,,,,,,,,,,,,,,garmin,0,,,,,,
2019-11-28 22:30:34-06:00,,,,,,,,,,,,,,,,,,,,,
2019-11-28 22:30:34-06:00,,,,,,,,,,,,,,,,,,,,,
2019-11-28 22:30:34-06:00,,,,,,,,,,,,,,,,,,manual,,,
